ID,Lesson,Student,right,bug,help,choice,string,number,point,pknowdirect,pknow,punchange,time,timeSD,time3SD,time5SD,howmanywrong,helppct,wrongpct,timeperact,prev3count,prev5count,recent8help,recent5wrong,manywrong,asymptoteA,asymptoteB,optoprac,GHpred,GHpredthresh,GNHpred,GNHpredthresh
4305,Splot,KCFBBBE,0,0,0,0,0,1,0,0.225998641,0.225998641,0,13.11,-0.218354468,0.793845804,-0.560159409,3,0,4,12.9062,2,2,0,4,0,0,0,5,3.059287553,1,-2.751534579,0
4306,Splot,KCFBBBE,0,0,0,0,0,1,0,0.225998641,0.225998641,0,5.734,-0.626959531,0.232057189,0.009832552,4,0,5,11.71083333,3,3,0,4,1,0,0,6,3.446835824,1,-2.36495693,0
4307,Splot,KCFBBBE,1,0,0,0,0,1,0,-1,0.540063091,0,5.125,-0.660696039,-1.705105293,-0.051468195,4,0,0,6.7815,3,4,0,4,1,0,0,2,-0.999413271,0,1.411654507,1
4308,Splot,KCFBBBE,1,0,0,0,0,1,0,0.5228739,0.5228739,0,4.078,-0.695468571,-1.506010038,-1.055598381,1,0,0,4.078,0,0,0,4,0,1,0,1,-0.779647768,0,0.375884431,0
4309,Splot,KCFBBBE,1,0,0,0,0,1,0,0.5228739,0.5228739,0,8.485,-0.480741549,-1.983124141,-3.061269903,1,0,0,8.157,0,0,0,3,0,0,0,2,-1.351893593,0,0.438602148,0
4310,Splot,KCFBBBE,1,0,0,0,0,1,0,-1,0.5228739,1,9.672,-0.023816067,-1.836906159,-2.682220158,1,0,0,9.48825,0,0,0,2,0,0,1,4,0.16038672,0,0.046431405,0
4311,Splot,KCFBBBE,0,0,0,0,0,1,0,-1,0.5228739,1,5.89,-0.437424821,-1.200026186,-2.487681757,2,0,2,8.7686,0,0,0,1,0,0,1,5,1.114662656,1,-0.984234065,0
4312,Splot,KCFBBBE,0,0,1,0,0,0,0,-1,0.236363636,0,0.844,-0.849435612,-0.941982436,-2.298147046,3,2,0,1.4455,1,1,0,1,0,1,0,2,-0.30502,0,-0.916489777,0
4313,Splot,KCFBBBE,1,0,0,0,0,1,0,-1,0.236363636,1,10.204,-0.085182539,-1.3106765,-2.48688662,3,0,0,8.594,2,2,1,2,0,1,0,4,0.508120838,1,-0.117100288,0
4314,Splot,KCFBBBE,0,0,0,0,0,1,0,0.202946274,0.202946274,0,4.781,-0.552633873,-1.372042972,-1.876600587,3,0,1,4.781,0,0,1,2,0,1,0,1,-0.521166131,0,-0.796501641,0
4315,Splot,KCFBBBE,0,0,0,0,0,1,0,0.202946274,0.202946274,0,2.047,-0.764206091,-1.487252024,-1.948492911,4,0,2,3.414,1,1,1,3,0,1,0,2,-0.565377789,0,-1.39326576,0
4316,Splot,KCFBBBE,0,0,1,0,0,0,0,-1,0.202946274,1,0.687,-0.8694505,-1.402022502,-2.688882935,5,3,0,0.999666667,2,2,1,4,0,1,0,3,0.466457515,0,-5.69124028,0
4317,Splot,KCFBBBE,1,0,0,0,0,1,0,-1,0.364705882,0,19.844,0.613025352,-2.186290464,-3.120908615,5,0,0,18.5,3,3,2,4,1,1,0,3,-1.159843641,0,1.296602433,1
4318,Splot,KCFBBBE,1,0,0,0,0,1,0,0.464701183,0.464701183,0,6.172,-0.246722829,-1.02063124,-1.658447651,0,0,0,5.0752,0,0,2,3,0,0,0,5,0.257648774,0,0.032374423,0
4319,Splot,KCFBBBE,1,0,0,0,0,1,0,0.464701183,0.464701183,0,8.531,-0.174524892,-0.503147978,-1.819987941,1,0,0,11.25657143,0,0,2,3,0,0,0,7,0.528706044,1,0.372898257,0
4320,Splot,KCFBBBE,1,0,0,0,0,1,0,0.746981915,0.746981915,0,2.875,-0.689204104,0.191777631,-1.441878961,1,0,0,3.4765,0,0,2,2,0,1,0,2,0.977108373,1,0.333333032,0
4321,Splot,KCFBBBE,1,0,0,0,0,1,0,-1,0.364705882,0,9.812,-0.211129042,-1.110451824,-1.366876973,0,0,0,9.812,0,0,1,1,0,0,0,1,-0.182261597,0,0.068098458,0
4322,Splot,KCFBBBE,1,0,0,0,0,1,0,-1,0.364705882,1,6.391,0.032374727,-1.074858038,-0.708555515,10,0,0,8.372333333,0,0,1,0,0,0,1,6,0.61703068,1,-0.568755814,0
4323,Splot,KCFBBBE,0,1,0,0,0,1,0,-1,0.364705882,1,0.937,-0.77921808,-0.867958419,-1.28920614,9,0,3,7.310142857,0,0,1,0,0,0,1,7,3.207716131,1,-0.435000625,0
4324,Splot,KCFBBBE,0,0,0,0,0,0,0,0.387615008,0.387615008,0,2.75,-0.726390484,-0.957972395,-1.821701391,1,0,1,6.354666667,1,1,1,1,0,0,0,3,0.153848187,0,-0.88695253,0
4325,Splot,KCFBBBE,0,0,0,0,0,1,0,0.387615008,0.387615008,0,0.375,-0.843275612,-1.473233837,-2.373566982,10,0,2,4.85975,1,1,0,2,0,0,0,4,0.761446399,1,1.569747176,1
4326,Splot,KCFBBBE,0,0,0,0,0,0,0,0.387615008,0.387615008,0,0.641,-0.770785154,-2.348884175,-2.52763849,11,0,3,4.016,0,1,0,3,0,0,0,5,-0.360203887,0,-2.716043007,0
4327,Splot,KCFBBBE,0,0,0,0,0,0,0,0.387615008,0.387615008,0,1.078,-0.763146706,-2.340451249,-3.087294602,11,0,4,3.526333333,1,2,0,4,0,0,0,6,0.177945929,0,-3.64841743,0
4328,Splot,KCFBBBE,1,0,0,0,0,1,0,-1,0.364705882,0,1.391,-0.825546572,-2.377207472,-3.882816035,1,0,0,5.6015,0,1,0,5,0,0,0,2,-1.942570906,0,0.420724548,0
4329,Splot,KCFBBBE,0,0,1,0,0,0,0,-1,0.297759807,0,2.422,-0.522015111,-2.359478432,-3.929144528,12,7,0,2.852318182,1,1,0,4,0,0,0,22,-1.91370385,0,-3.657937605,0
4330,Splot,KCFBBBE,0,0,1,0,0,0,0,-1,0.297759807,0,6.984,0.115204954,-2.110708389,-3.724769155,13,8,0,3.031956522,1,2,1,4,0,0,0,23,-1.334171283,0,-3.66000265,0
4331,Splot,KCFBBBE,1,0,0,0,0,1,0,-1,0.297759807,1,3.078,-0.430385045,-1.232356729,-2.766288589,13,0,0,6.781125,2,3,2,4,1,0,1,8,0.75823395,1,-1.33081724,0
4332,Splot,KCFBBBE,0,0,1,0,0,0,0,-1,0.297759807,1,0.922,-0.7809278,-0.837195201,-2.42588848,12,1,0,0.922,0,1,2,3,0,0,0,1,0.755332862,1,-7.570175663,0
4333,Splot,KCFBBBE,0,0,1,0,0,0,0,-1,0.297759807,1,1.047,-0.766680129,-1.096107891,-2.443669574,13,2,0,0.9845,1,1,3,3,0,0,0,2,0.966625863,1,-7.968255511,0
4334,Splot,KCFBBBE,0,1,0,0,0,1,0,-1,0.297759807,1,3.812,-0.451521631,-1.977992974,-2.38480313,14,0,1,1.927,2,2,4,4,0,0,0,3,1.646153967,1,-4.193802547,0
4335,Splot,KCFBBBE,0,0,0,0,0,0,0,0.292045664,0.292045664,0,1.454,-0.820949932,-1.99912956,-2.314309651,2,0,5,3.230285714,0,0,4,4,0,0,0,7,-1.647992125,0,-3.659639002,0
4336,Splot,KCFBBBE,0,0,0,0,0,0,0,0.292045664,0.292045664,0,0.593,-0.777489793,-2.039151692,-3.250464537,14,0,6,2.900625,0,1,4,4,0,0,0,8,3.848279873,1,-3.66303241,0
4337,Splot,KCFBBBE,0,0,0,0,0,1,0,0.292045664,0.292045664,0,1.203,-0.748899034,-2.049961357,-3.597569286,15,0,7,2.712,1,3,4,5,1,0,0,9,5.124552903,1,-0.26975182,0
4338,Splot,KCFBBBE,0,0,0,0,0,0,0,0.292045664,0.292045664,0,1.329,-0.734537381,-2.34733876,-3.56554052,16,0,8,2.5737,1,3,3,5,1,0,0,10,5.08218581,1,-5.322634321,0
4339,Splot,KCFBBBE,1,0,0,0,0,1,0,-1,0.364705882,0,3.187,-0.694505855,-2.260926209,-3.533397773,2,0,0,8.078,0,1,2,5,0,0,0,2,-1.273941598,0,0.789148512,1
4340,Splot,KCFBBBE,1,0,0,0,0,1,0,-1,0.364705882,1,4.766,-0.19460524,-2.17794227,-3.776381996,14,0,0,6.557222222,0,1,2,4,0,0,1,9,0.418076368,0,-0.785742178,0
4341,Splot,KCFBBBE,1,0,0,0,0,1,0,-1,0.364705882,1,20.593,1.461199795,-1.623648476,-3.150037303,16,0,0,10.9938,1,2,1,3,0,1,0,5,0.502409423,1,-0.888437084,0
4342,Splot,KCFBBBE,0,0,0,0,0,1,0,0.188548143,0.188548143,0,4.532,-0.668510652,0.572088701,-0.911347715,9,0,3,3.786666667,0,0,0,2,0,1,0,3,3.421174278,1,1.173960567,1
4343,Splot,KCFBBBE,0,0,1,0,0,0,0,-1,0.188548143,1,0.906,-0.885788377,0.598083904,-0.830959332,10,4,0,0.97625,1,1,0,2,0,1,0,4,-0.552833679,0,-5.853649246,0
4344,Splot,KCFBBBE,1,0,0,0,0,1,0,-1,0.364705882,0,15.734,0.002737302,-0.093099233,-0.982210327,10,0,0,17.8085,2,2,1,2,0,1,0,4,0.238638205,0,3.385362236,1
4345,Splot,KCFBBBE,0,0,0,0,0,1,0,0.225998641,0.225998641,0,1.797,-0.743135674,-1.551561727,-0.284967171,1,0,1,3.932333333,0,0,1,2,0,0,0,3,-0.886190415,0,-1.474367138,0
4346,Splot,KCFBBBE,0,0,0,0,0,1,0,0.225998641,0.225998641,0,1.25,-0.776536763,-1.626186749,-0.833497605,1,0,2,3.26175,0,0,1,3,0,0,0,4,-1.231133175,0,-2.404348659,0
4347,Splot,KCFBBBE,0,0,0,0,0,0,0,0.225998641,0.225998641,0,0.781,-0.836440699,-1.516935134,-3.071234163,2,0,3,2.7656,1,1,1,4,0,0,0,5,-0.984390934,0,-3.673779776,0
4348,Splot,KCFBBBE,0,0,0,0,0,0,0,0.225998641,0.225998641,0,1.547,-0.747039615,-2.356113136,-3.239164211,2,0,4,2.5625,1,1,1,4,0,0,0,6,-3.453798327,0,-3.662265376,0
4349,Splot,KCFBBBE,0,0,0,0,0,1,0,0.225998641,0.225998641,0,2.094,-0.715860485,-2.360017077,-3.100415449,3,0,5,2.495571429,1,2,1,4,0,0,0,7,-3.484893588,0,-2.650690055,0
4350,Splot,KCFBBBE,0,0,0,0,0,1,0,0.225998641,0.225998641,0,2.422,-0.68573839,-2.299340799,-3.819013235,4,0,6,2.486375,2,3,1,5,1,0,0,8,-3.109972899,0,-4.026940083,0
4351,Splot,KCFBBBE,0,0,0,0,0,0,0,0.225998641,0.225998641,0,10.734,0.077599572,-2.14863849,-3.761615951,5,0,7,3.402777778,2,3,1,5,1,0,0,9,-2.162183424,0,-5.355137419,0
4352,Splot,KCFBBBE,0,0,0,0,1,0,0,0.225998641,0.225998641,0,2.172,-0.684966494,-1.323999303,-2.907479617,3,0,8,3.2797,0,1,0,5,0,0,0,10,-0.2983964,0,-4.166610497,0
4353,Splot,KCFBBBE,0,0,0,0,0,1,0,0.225998641,0.225998641,0,7.469,-0.158884374,-1.293105312,-2.756005412,4,0,9,3.660545455,1,2,0,5,0,0,0,11,0.601199742,1,-3.245415808,0
4354,Splot,KCFBBBE,0,0,0,0,0,1,0,0.225998641,0.225998641,0,3.937,-0.509671999,-0.766251296,-2.167850171,5,0,10,3.683583333,2,2,0,5,0,0,0,12,3.860101619,1,-2.919859059,0
4355,Splot,KCFBBBE,0,1,0,0,1,0,0,0.225998641,0.225998641,0,1.406,-0.813516353,-1.353522866,-1.961661685,4,0,11,3.508384615,0,0,0,5,0,0,0,13,0.562495882,1,-4.463508257,0
4356,Splot,KCFBBBE,0,0,0,0,0,1,0,0.225998641,0.225998641,0,7.5,-0.219396935,-1.482072725,-2.089439647,6,0,12,3.7935,0,1,0,5,0,0,0,14,1.926747327,1,-2.564860982,0
4357,Splot,KCFBBBE,0,0,0,0,0,1,0,0.225998641,0.225998641,0,1.797,-0.743135674,-1.542585287,-2.386436155,7,0,13,3.6604,1,1,0,5,0,0,0,15,2.853482726,1,-2.227209505,0
4358,Splot,KCFBBBE,0,0,0,0,0,1,0,0.225998641,0.225998641,0,1.141,-0.787362315,-1.776048962,-2.444605335,6,0,14,3.5029375,0,2,0,5,0,0,0,16,0.526815664,1,-2.561116322,0
4359,Splot,KCFBBBE,0,0,0,0,0,0,0,0.225998641,0.225998641,0,3.969,-0.543668632,-1.749894924,-3.073083275,8,0,15,3.530352941,2,2,0,5,0,0,0,17,3.255760255,1,-4.586389083,0
4360,Splot,KCFBBBE,0,0,0,0,0,1,0,0.225998641,0.225998641,0,12.234,0.314361104,-2.074166621,-3.107079909,7,0,16,4.013888889,1,1,0,5,0,0,0,18,-0.096480213,0,-2.210465785,0
4361,Splot,KCFBBBE,0,0,0,0,0,1,0,0.225998641,0.225998641,0,13.672,0.457178942,-1.016669843,-1.979202452,8,0,17,4.522210526,2,2,0,5,0,0,0,19,9.123916,1,-1.896265031,0
4362,Splot,KCFBBBE,1,0,0,0,0,1,0,-1,0.364705882,0,3.312,-0.604004657,0.227871414,-1.302626575,8,0,0,3.312,1,2,0,5,0,0,0,1,-0.01784935,0,2.695283062,1
4363,Splot,KCFBBBE,0,0,0,0,0,1,0,0.225998641,0.225998641,0,23.204,1.403868533,0.167535389,-1.163495558,9,0,3,11.91075,2,3,0,4,1,0,0,4,3.216932516,1,-0.91494266,0
4364,Splot,KCFBBBE,1,0,0,0,0,1,0,0.464701183,0.464701183,0,3.25,-0.577902774,1.257042818,1.02773529,9,0,0,4.4586,2,3,0,4,1,0,0,20,-0.543178847,0,3.214441334,1
4365,Splot,KCFBBBE,1,0,0,0,0,1,0,0.464701183,0.464701183,0,1.875,-0.603469832,0.221961102,0.993501149,0,0,0,9.9036,0,0,0,3,0,0,0,5,-0.016935439,0,-0.013738837,0
4366,Splot,KCFBBBE,1,0,0,0,0,1,0,0.481105904,0.481105904,0,2.328,-0.366730553,0.222495927,0.075670212,0,0,0,4.568263158,0,0,0,2,0,0,0,19,-0.01701715,0,-0.006352625,0
4367,Splot,KCFBBBE,1,0,0,0,0,1,0,0.715496844,0.715496844,0,3.437,-0.35796114,-1.548103159,-0.748239283,0,0,0,4.5117,0,0,0,1,0,0,0,20,-0.823839291,0,0.043653606,0
4368,Splot,KCFBBBE,1,0,0,0,0,1,0,0.86895937,0.86895937,0,1.156,-0.658072919,-1.328161526,-0.502195767,0,0,0,4.351904762,0,0,0,1,0,0,0,21,-0.606379482,0,0.036125203,0
4369,Splot,KCFBBBE,1,0,0,0,0,1,0,0.945364642,0.945364642,0,2.032,-0.422142455,-1.382764613,-2.564137219,0,0,0,4.246454545,0,0,0,0,0,0,0,22,-0.657263054,0,0.036699044,0
4370,Splot,KCFBBBE,1,0,0,0,0,1,0,0.978247236,0.978247236,0,1.875,-0.35682407,-1.438176514,-2.4083769,0,0,0,4.143347826,0,0,0,0,0,0,0,23,-0.710995892,0,0.03724291,0
4371,Splot,KCFBBBE,1,0,0,0,0,1,0,0.991504042,0.991504042,0,1.968,-0.390736917,-1.437039444,-2.161731137,0,0,0,4.052708333,0,0,0,0,0,0,0,24,-0.709872062,0,0.036399386,0
4372,Splot,KCFBBBE,1,0,0,0,0,1,0,0.996707001,0.996707001,0,1.422,-0.552597842,-1.169703442,-2.185737502,0,0,0,3.94748,0,0,0,0,0,0,0,25,-0.470320861,0,0.028858631,0
4373,Splot,KCFBBBE,1,0,0,0,0,1,0,0.998727449,0.998727449,0,1.891,-0.609087736,-1.30015883,-2.380374203,0,0,0,3.868384615,0,0,0,0,0,0,0,26,-0.581079463,0,0.031434465,0
4374,Splot,KCFBBBE,1,0,0,0,0,1,0,0.999508802,0.999508802,0,1.719,-0.849002361,-1.552422496,-2.33138902,0,0,0,3.788777778,0,0,0,0,0,0,0,27,-0.828442864,0,0.036761149,0
4375,Splot,KCFBBBE,1,0,0,0,0,1,0,-1,0.364705882,0,1.843,-0.64017714,-2.01068794,-2.758248927,2,0,0,2.4055,0,0,0,0,0,0,0,2,-1.389735184,0,0.705229436,1
4376,Splot,KCFBBBE,1,0,0,0,0,1,0,0.999810485,0.999810485,0,1.329,-0.612330802,-2.098267238,-3.041601997,0,0,0,3.700928571,0,0,0,0,0,0,0,28,-1.513436856,0,0.048534607,0
4377,Splot,KCFBBBE,1,0,0,0,0,1,0,0.999926893,0.999926893,0,1.546,-0.517431661,-2.101510304,-3.263195882,0,0,0,3.62662069,0,0,0,0,0,0,0,29,-1.518118785,0,0.04763363,0
4378,Splot,KCFBBBE,1,0,0,0,0,1,0,0.999971801,0.999971801,0,1.297,-0.636361298,-1.769939604,-3.228029701,0,0,0,3.548966667,0,0,0,0,0,0,0,30,-1.076860882,0,0.039259104,0
4379,Splot,KCFBBBE,1,0,0,0,0,1,0,0.999989123,0.999989123,0,2.11,-0.349220086,-1.766123762,-3.255303263,1,0,0,3.502548387,0,0,0,0,0,0,0,31,-1.072222643,0,0.376162087,0
4380,Splot,KCFBBBE,1,0,0,0,0,1,0,0.999995805,0.999995805,0,1.906,-0.577382643,-1.503013045,-2.755520987,0,0,0,3.45265625,0,0,0,0,0,0,0,32,-0.776547823,0,0.032433671,0
4381,Splot,KCFBBBE,1,0,0,0,0,1,0,0.999998382,0.999998382,0,3.344,-0.241547096,-1.562964026,-2.69272649,0,0,0,3.449363636,0,0,0,0,0,0,0,33,-0.839731938,0,0.033695195,0
4382,Splot,KCFBBBE,1,0,0,0,0,1,0,0.999999376,0.999999376,0,1.875,-0.479141633,-1.168149825,-2.321942784,0,0,0,3.403058824,0,0,0,0,0,0,0,34,-0.469072317,0,0.024845516,0
4383,Splot,KCFBBBE,1,0,0,0,0,1,0,0.999999759,0.999999759,0,8.734,0.259141394,-1.298071372,-2.283652755,0,0,0,3.555371429,0,0,0,0,0,0,0,35,-0.579215067,0,0.028844537,0
4384,Splot,KCFBBBE,1,0,0,0,0,1,0,0.999999907,0.999999907,0,13.422,-0.144261716,-0.461547335,-1.388150063,0,0,0,3.829444444,0,0,0,0,0,0,0,36,-0.073227668,0,0.011046687,0
4385,Splot,KCFBBBE,1,0,0,0,0,0,1,0.471581769,0.471581769,0,8.312,-0.278247828,-0.364261955,-1.183191694,4,0,0,4.2655,0,0,0,0,0,0,0,2,-0.045611078,0,0.009710996,0
4386,Splot,KCFBBBE,1,0,0,0,0,0,1,0.475722341,0.475722341,0,7.938,-0.307235727,-0.16336815,-0.884056879,4,0,0,8.94125,0,0,0,0,0,0,0,4,-0.009174396,0,0.009129472,0
4387,Splot,KCFBBBE,1,0,0,0,0,0,1,0.711282557,0.711282557,0,23.734,0.917076698,-0.729745272,-0.94974551,4,0,0,11.8998,0,0,0,0,0,0,0,5,-0.183056556,0,0.054273892,0
4388,Splot,KCFBBBE,0,0,0,0,0,0,1,0.562219759,0.562219759,0,50.875,3.020714551,0.331593143,0.446472821,5,0,3,18.39566667,0,0,0,0,0,0,0,6,-3.00014768,0,-0.038124231,0
4389,Splot,KCFBBBE,1,0,0,0,0,0,1,-1,0.540063091,0,9.297,-0.201902694,3.630555522,3.208045978,5,0,0,13.9535,0,0,0,1,0,0,0,2,-4.530945856,0,-0.316618478,0
4390,Splot,KCFBBBE,1,0,0,0,0,0,1,0.774807794,0.774807794,0,26.656,1.143554345,3.735888555,3.150405,5,0,0,19.57571429,0,0,0,1,0,0,0,7,-4.797671758,0,-0.457079293,0
4391,Splot,KCFBBBE,0,1,0,0,1,0,0,0.774807794,0.774807794,0,1.157,-0.832815782,3.962366202,4.572207173,6,0,4,17.273375,0,0,0,1,0,0,0,8,6.271535209,1,-1.244302733,0
4392,Splot,KCFBBBE,0,0,0,0,0,0,0,-1,0.774807794,1,33.406,0.90378252,0.108835868,4.046627117,1,0,1,33.406,0,0,0,2,0,0,0,1,1.007595385,1,-2.272723569,0
4393,Splot,KCFBBBE,0,0,0,0,0,0,0,-1,0.774807794,1,0.625,-0.910084096,1.214521082,4.033332939,2,0,2,17.0155,1,1,0,3,0,0,0,2,1.777739379,1,-3.704160522,0
4394,Splot,KCFBBBE,0,0,0,0,0,0,0,-1,0.774807794,1,0.922,-0.788173387,-0.839117358,0.102534292,1,0,3,11.651,0,0,0,3,0,0,0,3,2.582080709,1,-3.113896523,0
4395,Splot,KCFBBBE,0,0,0,0,0,0,0,-1,0.774807794,1,0.359,-0.850222494,-0.794474963,-0.483736401,2,0,4,8.828,1,1,0,4,0,0,0,4,3.706245556,1,-4.456164844,0
4396,Splot,KCFBBBE,0,0,0,0,0,0,0,-1,0.774807794,1,0.031,-0.942951817,-2.548479977,-2.477513239,3,0,5,7.0686,1,2,0,5,0,0,0,5,0.96168836,1,-5.71241134,0
4397,Splot,KCFBBBE,0,0,1,0,0,0,0,-1,0.236363636,0,0.266,-0.929948594,-2.581347698,-2.587649274,4,1,0,0.266,1,3,0,5,1,0,1,1,-2.290528604,0,-5.154411172,0
4398,Splot,KCFBBBE,0,0,0,0,0,0,0,-1,0.236363636,1,0.016,-0.888025058,-2.723122905,-4.421380388,3,0,6,5.893166667,1,2,1,5,0,0,0,6,-3.224889843,0,-5.724701143,0
4399,Splot,KCFBBBE,0,0,1,0,0,0,0,-1,0.262952646,0,0.484,-0.836446049,-2.760925469,-4.39932135,4,2,0,0.375,1,3,1,5,1,0,1,2,-2.446100244,0,-5.525889109,0
4400,Splot,KCFBBBE,0,0,0,0,0,0,0,-1,0.262952646,1,0.031,-0.942951817,-2.654419701,-4.447594012,5,0,7,5.055714286,1,2,2,5,0,0,0,7,-1.872902015,0,-6.541125077,0
4401,Splot,KCFBBBE,0,0,1,0,0,0,0,-1,0.262952646,0,1.844,-0.842633335,-2.667422924,-4.540323335,6,3,0,0.864666667,1,3,2,5,1,0,1,3,-2.097418857,0,-5.54702649,0
4402,Splot,KCFBBBE,0,0,0,0,0,0,0,-1,0.262952646,1,1.5,-0.86166784,-2.622031201,-4.440004853,7,0,8,4.61125,2,3,3,5,1,0,0,8,-0.511559889,0,-8.265183242,0
4403,Splot,KCFBBBE,0,0,1,0,0,0,0,-1,0.262952646,0,1.625,-0.854751232,-2.647252992,-4.371724099,8,4,0,1.05475,3,3,3,5,1,0,1,4,-1.886363879,0,-5.509216907,0
4404,Splot,KCFBBBE,0,0,1,0,0,0,0,-1,0.282772567,0,2.172,-0.754145416,-2.559052407,-4.338450273,7,5,0,1.2782,0,0,4,5,0,0,1,5,-1.501785242,0,-4.60455637,0
4405,Splot,KCFBBBE,0,0,0,0,0,0,0,-1,0.282772567,1,2.391,-0.812366258,-2.470564488,-4.256149639,9,0,9,4.364555556,2,4,5,5,1,0,0,9,2.177514783,1,-9.035437638,0
4406,Splot,KCFBBBE,0,0,1,0,0,0,0,-1,0.282772567,0,0.437,-0.920486674,-2.421262906,-4.12556408,10,6,0,1.138,2,4,4,5,1,0,1,6,-1.265891905,0,-5.458676359,0
4407,Splot,KCFBBBE,0,0,0,0,0,0,0,-1,0.282772567,1,0.031,-0.886371885,-2.486998348,-4.20341742,5,0,10,3.9312,0,0,5,5,0,0,0,10,-0.975584152,0,-6.563894451,0
4408,Splot,KCFBBBE,0,0,1,0,0,0,0,-1,0.282772567,0,1.094,-0.769216999,-2.619224817,-4.228121465,6,7,0,1.131714286,1,1,4,5,0,0,1,7,-1.608894106,0,-4.606473662,0
4409,Splot,KCFBBBE,0,0,0,0,0,0,0,-1,0.282772567,1,1.031,-0.887618953,-2.576075558,-4.142587232,11,0,11,3.667545455,1,2,5,5,0,0,0,11,3.777222932,1,-8.965950786,0
4410,Splot,KCFBBBE,0,0,1,0,0,0,0,-1,0.282772567,0,0.844,-0.897966199,-2.543207837,-4.276060769,12,8,0,1.09575,1,3,4,5,1,0,1,8,-1.47399542,0,-5.489520534,0
4411,Splot,KCFBBBE,0,0,0,0,0,0,0,-1,0.282772567,1,0.016,-0.94378181,-2.554802151,-4.36166071,13,0,12,3.36325,2,3,5,5,1,0,0,12,6.140876086,1,-10.67088978,0
4412,Splot,KCFBBBE,0,0,1,0,0,0,0,-1,0.282772567,0,0.609,-0.910969422,-2.729366962,-4.384955846,14,9,0,1.041666667,3,3,4,5,1,0,1,9,-1.811399077,0,-5.511627827,0
4413,Splot,KCFBBBE,0,0,0,0,0,0,0,-1,0.282772567,1,0.016,-0.888025058,-2.752717431,-4.409553383,7,0,13,3.105769231,0,1,4,5,0,0,0,13,-1.083921571,0,-7.371566843,0
4414,Splot,KCFBBBE,0,0,1,0,0,0,0,-1,0.282772567,0,0.265,-0.86058238,-2.74277629,-4.528361442,8,10,0,0.964,1,1,4,5,0,0,1,10,-1.836622683,0,-4.608474773,0
4415,Splot,KCFBBBE,1,0,0,0,0,0,0,-1,0.364705882,0,19.969,0.301070721,-2.65957686,-4.501324869,0,0,0,19.969,0,0,4,5,0,0,1,1,-1.464993156,0,0.331931814,0
4416,Splot,KCFBBBE,1,0,0,0,0,0,0,-1,0.364705882,0,13.953,1.155267051,-1.447536717,-3.302287949,0,0,0,13.953,0,0,4,4,0,0,0,1,0.246189713,0,0.126234249,0
4417,Splot,KCFBBBE,1,0,0,0,1,0,0,-1,0.364705882,0,0.032,-0.920012002,0.595755392,-1.203239087,7,0,0,0.032,0,0,3,3,0,0,0,1,0.602847649,1,-0.000119151,0
4418,Splot,KCFBBBE,1,0,0,1,0,0,0,-1,0.364705882,1,1.172,-0.901776102,0.536325771,-1.212281667,0,0,0,1.172,0,0,3,2,0,0,1,1,0.24049071,0,-0.003928586,0
4419,Splot,KCFBBBE,1,0,0,0,1,0,0,0.801043741,0.801043741,0,1.328,-0.54434039,-0.666521053,-1.226032712,0,0,0,13.99822222,0,0,2,1,0,0,0,9,0.908671912,1,0.058313186,0
4420,Splot,KCFBBBE,0,0,0,1,0,0,0,0.736513768,0.736513768,0,4.875,0.024914823,-2.366128494,-0.909790721,1,0,3,13.0859,0,0,2,0,0,0,0,10,-0.560478664,0,0.193518255,0
4421,Splot,KCFBBBE,1,0,0,0,1,0,0,-1,0.736513768,1,1.235,-0.610096233,-1.421201669,-1.185946619,1,0,0,1.235,1,1,1,1,0,0,0,1,0.815117945,1,0.0422199,0
4422,Splot,KCFBBBE,0,0,0,1,0,0,0,0.663822711,0.663822711,0,5.125,-0.068024353,-1.1295218,-2.951309904,1,0,4,12.36218182,0,0,1,1,0,0,0,11,1.979288492,1,-0.837729038,0
4423,Splot,KCFBBBE,1,0,0,0,1,0,0,-1,0.663822711,1,1.25,-0.657641599,-0.653205764,-2.099322256,1,0,0,1.2425,1,1,0,2,0,0,0,2,0.322821159,0,0.036322551,0
4424,Splot,KCFBBBE,1,0,0,1,0,0,0,0.697455479,0.697455479,0,1.89,-0.35176127,-1.335762186,-1.855187752,2,0,0,1.542285714,0,0,0,2,0,0,1,7,-0.613339587,0,0.012875793,0
4425,Splot,KCFBBBE,1,0,0,1,0,0,0,0.760922476,0.760922476,0,1.125,-0.464218555,-1.077427222,-1.662608632,1,0,0,11.42575,0,0,0,2,0,0,0,12,-0.399041988,0,0.076940088,0
4426,Splot,KCFBBBE,0,0,0,1,0,0,0,0.690684042,0.690684042,0,2.11,-0.335775722,-1.473621424,-2.15174201,2,0,5,10.70915385,0,0,0,1,0,0,0,13,1.66581198,1,-0.826367259,0
4427,Splot,KCFBBBE,1,0,0,1,0,0,0,-1,0.6956394,0,0.906,-0.592922356,-1.151755547,-1.877421499,2,0,0,1.364333333,1,1,0,2,0,0,0,3,-0.455998413,0,0.009821116,0
4428,Splot,KCFBBBE,1,0,0,1,0,0,0,0.78187721,0.78187721,0,2.703,-0.29846011,-1.392916632,-2.402319501,0,0,0,10.13728571,0,0,0,1,0,0,0,14,-0.666949506,0,0.088252462,0
4429,Splot,KCFBBBE,1,0,0,1,0,0,0,0.978885796,0.978885796,0,0.969,-0.693795761,-1.227158188,-2.043138012,0,0,0,4.7391,0,0,0,1,0,0,0,10,-0.517659043,0,0.036347659,0
